dungeon,coordinate,marker_id,type,learned_action,learned_notes,status
Dragon_Mountain,H20,09e416777db8,monster,,,discover_at_runtime
Dragon_Mountain,F21,10c68b214b6b,monster,,,discover_at_runtime
Dragon_Mountain,J9,06c4c1984c4e,monster,,,discover_at_runtime
Dragon_Mountain,AW42,a60aff827972,monster,,,discover_at_runtime
Dragon_Mountain,BE40,04840d410761,monster,,,discover_at_runtime
Dragon_Mountain,BP27,b2f2ca5cb40f,monster,,,discover_at_runtime
Dragon_Mountain,BS30,8736b8a941f5,monster,,,discover_at_runtime
Dragon_Mountain,BV31,a1ae6ac08d23,monster,,,discover_at_runtime
Dragon_Mountain,BV28,9758b05aa10b,monster,,,discover_at_runtime
Dragon_Mountain,BN14,35738c2e5717,monster,,,discover_at_runtime
Dragon_Mountain,CG11,3fe6df4b1404,monster,,,discover_at_runtime
Dragon_Mountain,CC13,bf498195d6fd,puzzle,,,discover_at_runtime
Dragon_Mountain,CD13,1a3d400b6512,puzzle,,,discover_at_runtime
Dragon_Mountain,CC14,7a2c34b0602d,puzzle,,,discover_at_runtime
Dragon_Mountain,CD14,a2e9e7f5a4ab,puzzle,,,discover_at_runtime
Dragon_Mountain,BW74,bab1bdb07a30,monster,,,discover_at_runtime
Dragon_Mountain,CD88,3437567ce882,monster,,,discover_at_runtime
Dragon_Mountain,CD86,057e0f4f42d0,monster,,,discover_at_runtime
Dragon_Mountain,CL98,9e39909df9cd,monster,,,discover_at_runtime
Dragon_Mountain,CM99,f2ecfa7074be,monster,,,discover_at_runtime
Dragon_Mountain,CK99,fa3ae2b7af08,monster,,,discover_at_runtime
Dragon_Mountain,CR103,ef13f1b195fa,monster,,,discover_at_runtime
Dragon_Mountain,CV98,69feb2e1b546,monster,,,discover_at_runtime
Dragon_Mountain,CT104,3bfc9d857088,monster,,,discover_at_runtime
Dragon_Mountain,CC73,c7b5109b4465,puzzle,,,discover_at_runtime
Dragon_Mountain,CD79,289648708a06,puzzle,,,discover_at_runtime
Dragon_Mountain,CJ86,549ea9f5cfb9,puzzle,,,discover_at_runtime
Dragon_Mountain,CI91,8437604b9066,puzzle,,,discover_at_runtime
Dragon_Mountain,CO92,4beef0471a7d,puzzle,,,discover_at_runtime
Dragon_Mountain,CP92,fecb87ccfa0f,puzzle,,,discover_at_runtime
Dragon_Mountain,DD98,ed2efac6255b,puzzle,,,discover_at_runtime
Dragon_Mountain,CY94,7621a0dfd6c5,puzzle,,,discover_at_runtime
Dragon_Mountain,CX94,581cdcc1f397,puzzle,,,discover_at_runtime
Dragon_Mountain,BT15,2d9f64dd50b3,puzzle,,,discover_at_runtime
Dragon_Mountain,BU15,a6eaa679d8c5,puzzle,,,discover_at_runtime
Dragon_Mountain,BV15,8aab94309b01,puzzle,,,discover_at_runtime
Dragon_Mountain,BW15,8deb361c48a0,puzzle,,,discover_at_runtime
Dragon_Mountain,BW14,9b8fdbdb46d6,puzzle,,,discover_at_runtime
Dragon_Mountain,BV14,1e5bdae8f4c6,puzzle,,,discover_at_runtime
Dragon_Mountain,BU14,f060da90c0c6,puzzle,,,discover_at_runtime
Dragon_Mountain,BT14,5b3bbfb7b812,puzzle,,,discover_at_runtime
Dragon_Mountain,BT13,1ddee905d0d5,puzzle,,,discover_at_runtime
Dragon_Mountain,BU13,9d2104ca2025,puzzle,,,discover_at_runtime
Dragon_Mountain,BV13,14c411626968,puzzle,,,discover_at_runtime
Dragon_Mountain,BW13,4f5cb32ceec7,puzzle,,,discover_at_runtime
Dragon_Mountain,AY8,b3a9a47cfbf6,puzzle,,,discover_at_runtime
Dragon_Mountain,CZ37,3dcab49ccae2,monster,,,discover_at_runtime
Dragon_Mountain,DN40,949fd2197641,puzzle,,,discover_at_runtime
Dragon_Mountain,DP40,d5af78f9880a,puzzle,,,discover_at_runtime
Dragon_Mountain,DR40,be8d5f211170,puzzle,,,discover_at_runtime
Dragon_Mountain,DR42,e558070df1f4,puzzle,,,discover_at_runtime
Dragon_Mountain,DP42,5ad5a24d8173,puzzle,,,discover_at_runtime
Dragon_Mountain,DN42,42a1675b814a,puzzle,,,discover_at_runtime
Dragon_Mountain,DN44,239e99b8d948,puzzle,,,discover_at_runtime
Dragon_Mountain,DP44,2681fa48fa1b,puzzle,,,discover_at_runtime
Dragon_Mountain,DR44,6a1b485fc814,puzzle,,,discover_at_runtime
Dragon_Mountain,FH42,813a34d2e0b6,puzzle,,,discover_at_runtime
Dragon_Mountain,FB42,ab4790142005,puzzle,,,discover_at_runtime
Dragon_Mountain,FB46,1cfa5a543f19,puzzle,,,discover_at_runtime
Dragon_Mountain,FH46,8f63a530bbb8,puzzle,,,discover_at_runtime
Dragon_Mountain,FD46,27dbe9358930,puzzle,,,discover_at_runtime
Dragon_Mountain,FF46,91b94d8e8d3d,puzzle,,,discover_at_runtime
Dragon_Mountain,FD42,67675e3b6ca1,puzzle,,,discover_at_runtime
Dragon_Mountain,FF42,24481527b698,puzzle,,,discover_at_runtime
Dragon_Mountain,FH49,268a52e7de35,puzzle,,,discover_at_runtime
Dragon_Mountain,FB49,522e8ec35d85,puzzle,,,discover_at_runtime
Dragon_Mountain,FD50,7e032d22e7b8,puzzle,,,discover_at_runtime
Dragon_Mountain,FE50,62990d35ea38,puzzle,,,discover_at_runtime
Dragon_Mountain,FF50,328470ee987f,puzzle,,,discover_at_runtime
Dragon_Mountain,FG50,555fe680e846,puzzle,,,discover_at_runtime
Dragon_Mountain,AX36,14a0c4a45095,monster,,,discover_at_runtime
Flower_Mountain,AQ108,7d0d22c4d065,monster,,,discover_at_runtime
Flower_Mountain,V80,4ac52148fff2,puzzle,,,discover_at_runtime
Flower_Mountain,AB80,38f4df357e3a,puzzle,,,discover_at_runtime
Flower_Mountain,BT89,d498fe53699e,puzzle,,,discover_at_runtime
Flower_Mountain,BV89,63a28d7c4139,puzzle,,,discover_at_runtime
Flower_Mountain,BX89,3f0232db074c,puzzle,,,discover_at_runtime
Flower_Mountain,BZ89,edd7a2fc5d2f,puzzle,,,discover_at_runtime
Flower_Mountain,BT92,cf2e3c197b19,puzzle,,,discover_at_runtime
Flower_Mountain,BV92,419bf79bac66,puzzle,,,discover_at_runtime
Flower_Mountain,BX92,c3ca68bbd337,puzzle,,,discover_at_runtime
Flower_Mountain,BZ92,73f343bb36e1,puzzle,,,discover_at_runtime
Flower_Mountain,BU95,1257699bdb9c,puzzle,,,discover_at_runtime
Flower_Mountain,BW95,2d4a7516cc1e,puzzle,,,discover_at_runtime
Flower_Mountain,BY95,18453d23dde0,puzzle,,,discover_at_runtime
Flower_Mountain,CB96,9357ea780376,puzzle,,,discover_at_runtime
Flower_Mountain,CB97,806837634739,puzzle,,,discover_at_runtime
Flower_Mountain,CD96,c2488698978f,puzzle,,,discover_at_runtime
Flower_Mountain,CD97,03d44210596a,puzzle,,,discover_at_runtime
Flower_Mountain,CF96,b60cca3f6256,puzzle,,,discover_at_runtime
Flower_Mountain,CF97,40bf3d63ee15,puzzle,,,discover_at_runtime
Flower_Mountain,BG72,7f557b7c8ef3,puzzle,,,discover_at_runtime
Flower_Mountain,BF77,f10daba20dd8,puzzle,,,discover_at_runtime
Flower_Mountain,O16,052fc158f122,puzzle,,,discover_at_runtime
Flower_Mountain,M16,1c346518bdfd,puzzle,,,discover_at_runtime
Flower_Mountain,E16,7e3d763125ad,puzzle,,,discover_at_runtime
Flower_Mountain,G16,ab449ebcbec1,puzzle,,,discover_at_runtime
Flower_Mountain,I16,39ae5237df66,puzzle,,,discover_at_runtime
Flower_Mountain,K16,b45099c4ffa5,puzzle,,,discover_at_runtime
Flower_Mountain,G19,e394707c6b51,puzzle,,,discover_at_runtime
Flower_Mountain,I19,93c8e21aecd4,puzzle,,,discover_at_runtime
Flower_Mountain,K19,56cbe49abeab,puzzle,,,discover_at_runtime
Flower_Mountain,M19,20ee34211bad,puzzle,,,discover_at_runtime
Flower_Mountain,O19,deab0471d7ad,puzzle,,,discover_at_runtime
Flower_Mountain,L13,cde83c327c25,puzzle,,,discover_at_runtime
Flower_Mountain,J13,3e7bac94738f,puzzle,,,discover_at_runtime
Flower_Mountain,H14,56610d97b2d7,puzzle,,,discover_at_runtime
Flower_Mountain,H13,d4759c0591ce,puzzle,,,discover_at_runtime
Flower_Mountain,D20,111c2fb5c74e,puzzle,,,discover_at_runtime
Flower_Mountain,D19,13028664cd7e,puzzle,,,discover_at_runtime
Flower_Mountain,E19,a9da2a3ebecf,puzzle,,,discover_at_runtime
Flower_Mountain,F19,b1def692f334,puzzle,,,discover_at_runtime
Flower_Mountain,F20,dbf11f5725d3,puzzle,,,discover_at_runtime
Flower_Mountain,E21,3c7c677c59c1,puzzle,,,discover_at_runtime
Flower_Mountain,F21,a32055c3d859,puzzle,,,discover_at_runtime
Flower_Mountain,G21,ec40c82b8d0b,puzzle,,,discover_at_runtime
Flower_Mountain,H21,9ebf90af02eb,puzzle,,,discover_at_runtime
Flower_Mountain,I21,b606071367fb,puzzle,,,discover_at_runtime
Flower_Mountain,J21,3c40d23e6b72,puzzle,,,discover_at_runtime
Flower_Mountain,K21,638a03446f35,puzzle,,,discover_at_runtime
Flower_Mountain,L21,579c1a5ff91e,puzzle,,,discover_at_runtime
Flower_Mountain,M21,757ad99ccd6c,puzzle,,,discover_at_runtime
Flower_Mountain,N21,fd7af0413193,puzzle,,,discover_at_runtime
Flower_Mountain,O21,5155ba1df057,puzzle,,,discover_at_runtime
Flower_Mountain,P21,ea0ed6e910bf,puzzle,,,discover_at_runtime
Flower_Mountain,AQ25,c06128ee73eb,puzzle,,,discover_at_runtime
Flower_Mountain,AN24,5a8ac8b01797,puzzle,,,discover_at_runtime
Flower_Mountain,AU25,03ec7ee6db53,puzzle,,,discover_at_runtime
Flower_Mountain,AS35,67e513e43d14,puzzle,,,discover_at_runtime
Flower_Mountain,AN35,6e106bedefef,monster,,,discover_at_runtime
Flower_Mountain,AK51,d6017a3370f0,puzzle,,,discover_at_runtime
Flower_Mountain,AL50,390b996507bb,puzzle,,,discover_at_runtime
Flower_Mountain,AV52,f0f0bccdbc46,puzzle,,,discover_at_runtime
Flower_Mountain,AX52,77318d2d0e9e,puzzle,,,discover_at_runtime
Flower_Mountain,AW53,01266b5a915d,puzzle,,,discover_at_runtime
Flower_Mountain,AY51,687440f03e75,puzzle,,,discover_at_runtime
Flower_Mountain,AD60,87a3bdd252dd,monster,,,discover_at_runtime
Flower_Mountain,W60,9ddd58ce2654,monster,,,discover_at_runtime
Flower_Mountain,G61,bccbd4d07f4a,monster,,,discover_at_runtime
Flower_Mountain,F37,0bab31b6904d,monster,,,discover_at_runtime
Flower_Mountain,H39,6ae08571b40c,monster,,,discover_at_runtime
Flower_Mountain,K40,0dca57a10ab0,monster,,,discover_at_runtime
Flower_Mountain,M36,3532d8834bdb,monster,,,discover_at_runtime
Flower_Mountain,BM20,6d0cf50ef7d6,monster,,,discover_at_runtime
Flower_Mountain,BP16,782ad1d11a8a,monster,,,discover_at_runtime
Flower_Mountain,BK30,ddb83d1449fe,monster,,,discover_at_runtime
Flower_Mountain,BL32,da0eb2e8c427,monster,,,discover_at_runtime
Flower_Mountain,CJ22,f90627f94127,monster,,,discover_at_runtime
Flower_Mountain,CG28,6ab80d1b44f2,monster,,,discover_at_runtime
Flower_Mountain,CL26,b9c99adcf4e2,monster,,,discover_at_runtime
Flower_Mountain,BS72,b655f9df29d8,puzzle,,,discover_at_runtime
Flower_Mountain,BT72,c2151cec8c03,puzzle,,,discover_at_runtime
Flower_Mountain,BT74,1071e9472172,puzzle,,,discover_at_runtime
Flower_Mountain,BU73,ada46e702f5e,puzzle,,,discover_at_runtime
Flower_Mountain,BU73,b3667c4a3432,puzzle,,,discover_at_runtime
Flower_Mountain,BV73,8c8068b8fba3,puzzle,,,discover_at_runtime
Flower_Mountain,BV72,8e33d2e67df7,puzzle,,,discover_at_runtime
Flower_Mountain,BW71,0a3db284ec79,puzzle,,,discover_at_runtime
Flower_Mountain,BV75,89f53d78a400,puzzle,,,discover_at_runtime
Flower_Mountain,BY71,a37ea98807bc,puzzle,,,discover_at_runtime
Flower_Mountain,BY70,492dfb581972,puzzle,,,discover_at_runtime
Flower_Mountain,BY69,98789c472aea,puzzle,,,discover_at_runtime
Flower_Mountain,BZ68,7bda61884ac9,puzzle,,,discover_at_runtime
Flower_Mountain,CB68,d2e170409ed7,puzzle,,,discover_at_runtime
Flower_Mountain,BW75,b29bf0e28a6a,puzzle,,,discover_at_runtime
Flower_Mountain,BZ74,93ae50cd631a,puzzle,,,discover_at_runtime
Flower_Mountain,BN80,04c26295604c,monster,,,discover_at_runtime
Flower_Mountain,BJ80,9133b137716f,monster,,,discover_at_runtime
Flower_Mountain,BI78,1e470980e08d,monster,,,discover_at_runtime
Flower_Mountain,BF79,069ef37e3525,monster,,,discover_at_runtime
Flower_Mountain,BH81,dc2979aedf85,monster,,,discover_at_runtime
Flower_Mountain,BK82,028f2cee22fe,monster,,,discover_at_runtime
Flower_Mountain,CM106,13ef59edf280,monster,,,discover_at_runtime
Flower_Mountain,BV108,73c36eb33b89,monster,,,discover_at_runtime
Flower_Mountain,BZ106,dcaf215871bf,monster,,,discover_at_runtime
Flower_Mountain,BL106,910d106a34f1,monster,,,discover_at_runtime
Flower_Mountain,BR106,4b6db03b2d3a,puzzle,,,discover_at_runtime
Flower_Mountain,BQ106,a56bd5f087b7,puzzle,,,discover_at_runtime
Flower_Mountain,BP106,b02280546356,puzzle,,,discover_at_runtime
Gordovan_West_Tower,CX48,6ec43d1c6b53,puzzle,,,discover_at_runtime
Gordovan_West_Tower,CY48,4a3555c206db,puzzle,,,discover_at_runtime
Gordovan_West_Tower,I31,6f0a6cf260a8,puzzle,,,discover_at_runtime
Gordovan_West_Tower,H25,a5ea01208e85,monster,,,discover_at_runtime
Gordovan_West_Tower,E32,e4c0106ffde5,puzzle,,,discover_at_runtime
Gordovan_West_Tower,G28,112196f28550,puzzle,,,discover_at_runtime
Gordovan_West_Tower,K32,d17d56990dc9,puzzle,,,discover_at_runtime
Gordovan_West_Tower,L32,6dbfdc3ffa97,puzzle,,,discover_at_runtime
Gordovan_West_Tower,M32,8cc499bd120a,puzzle,,,discover_at_runtime
Gordovan_West_Tower,N32,e8ef073858c9,puzzle,,,discover_at_runtime
Gordovan_West_Tower,O32,b4138ffc2b7c,puzzle,,,discover_at_runtime
Gordovan_West_Tower,AL44,0de5c28cd4f8,monster,,,discover_at_runtime
Gordovan_West_Tower,AP29,5a0b9d1e9e04,monster,,,discover_at_runtime
Gordovan_West_Tower,AH9,31b7e693e3c5,monster,,,discover_at_runtime
Gordovan_West_Tower,R9,228e704dc73e,monster,,,discover_at_runtime
Gordovan_West_Tower,AS60,60d9a837e777,monster,,,discover_at_runtime
Gordovan_West_Tower,AW80,d1e2cc133f36,monster,,,discover_at_runtime
Gordovan_West_Tower,J79,b96bac32f1f6,monster,,,discover_at_runtime
Gordovan_West_Tower,N64,ad2c7d45bb85,monster,,,discover_at_runtime
Gordovan_West_Tower,AC92,6a0dd138bf2e,monster,,,discover_at_runtime
Gordovan_West_Tower,AH92,8aa5db6ec412,monster,,,discover_at_runtime
Gordovan_West_Tower,X95,dde2972a8940,monster,,,discover_at_runtime
Gordovan_West_Tower,S91,cfa2218e6251,puzzle,,,discover_at_runtime
Gordovan_West_Tower,R92,d6ee21097678,puzzle,,,discover_at_runtime
Gordovan_West_Tower,R93,ec09c2c2b24c,puzzle,,,discover_at_runtime
Gordovan_West_Tower,T92,e9d3e5a42357,puzzle,,,discover_at_runtime
Gordovan_West_Tower,T93,e486ced55a75,puzzle,,,discover_at_runtime
Gordovan_West_Tower,N94,b27ab53a34f4,puzzle,,,discover_at_runtime
Gordovan_West_Tower,O93,ceea41f4a94e,puzzle,,,discover_at_runtime
Gordovan_West_Tower,P92,e32b29c02d5c,puzzle,,,discover_at_runtime
Gordovan_West_Tower,Q91,f325da5eb3a2,puzzle,,,discover_at_runtime
Gordovan_West_Tower,R97,faf2968eb48a,puzzle,,,discover_at_runtime
Gordovan_West_Tower,S96,2f1bd802045b,puzzle,,,discover_at_runtime
Gordovan_West_Tower,T95,bd0cecdbbbbf,puzzle,,,discover_at_runtime
Gordovan_West_Tower,U94,177fdb243a9c,puzzle,,,discover_at_runtime
Gordovan_West_Tower,V93,875582eb9e28,puzzle,,,discover_at_runtime
Gordovan_West_Tower,W92,38956bea344e,puzzle,,,discover_at_runtime
Gordovan_West_Tower,X91,6338c2ea43ca,puzzle,,,discover_at_runtime
Gordovan_West_Tower,V107,dd6cabd8cfd4,monster,,,discover_at_runtime
Gordovan_West_Tower,AK111,cc1114c1fc85,puzzle,,,discover_at_runtime
Gordovan_West_Tower,AN113,a51c95d60ae1,monster,,,discover_at_runtime
Gordovan_West_Tower,I131,80aa2dae8fa9,monster,,,discover_at_runtime
Gordovan_West_Tower,L143,bf2d89910a17,monster,,,discover_at_runtime
Gordovan_West_Tower,AJ146,e7dba57f1b9b,monster,,,discover_at_runtime
Gordovan_West_Tower,F121,1afa092e9b9f,monster,,,discover_at_runtime
Gordovan_West_Tower,BR143,e1dc4d933876,monster,,,discover_at_runtime
Gordovan_West_Tower,CR147,331bc5f37a99,monster,,,discover_at_runtime
Gordovan_West_Tower,DG117,f608f49a6995,puzzle,,,discover_at_runtime
Gordovan_West_Tower,DG111,c0355ac2c57e,puzzle,,,discover_at_runtime
Gordovan_West_Tower,DA111,ab15c9861fa8,puzzle,,,discover_at_runtime
Gordovan_West_Tower,CS108,48a6bdd73e42,monster,,,discover_at_runtime
Gordovan_West_Tower,CC111,934b60def43e,monster,,,discover_at_runtime
Gordovan_West_Tower,BT89,1c96b811ec65,monster,,,discover_at_runtime
Gordovan_West_Tower,BS70,f29f5a2b13f7,puzzle,,,discover_at_runtime
Gordovan_West_Tower,BO70,83ff8659efbf,puzzle,,,discover_at_runtime
Gordovan_West_Tower,CA73,0a088514d7b4,puzzle,,,discover_at_runtime
Gordovan_West_Tower,CZ82,e12329dbc0f8,puzzle,,,discover_at_runtime
Gordovan_West_Tower,DD78,c01a730e85d2,monster,,,discover_at_runtime
Gordovan_West_Tower,DG69,43f95c4a7094,monster,,,discover_at_runtime
Gratze_Castle,AN29,f9b1069bfe08,puzzle,,,discover_at_runtime
Gratze_Castle,AN23,73bc26027a8c,puzzle,,,discover_at_runtime
Gratze_Castle,AT57,308a14efa2fb,puzzle,,,discover_at_runtime
Gratze_Castle,AT59,091520067b34,puzzle,,,discover_at_runtime
Gratze_Castle,AU59,b282a9bb6044,puzzle,,,discover_at_runtime
Gratze_Castle,AU57,3b92ee1335d8,puzzle,,,discover_at_runtime
Gratze_Castle,AA66,44df6130fb8c,puzzle,,,discover_at_runtime
Gratze_Castle,Q67,78f70e91ef68,puzzle,,,discover_at_runtime
Gratze_Castle,Y76,f0193c4dd347,puzzle,,,discover_at_runtime
Gratze_Castle,J73,ac06412508f7,puzzle,,,discover_at_runtime
Gratze_Castle,J72,b85680deeefb,puzzle,,,discover_at_runtime
Gratze_Castle,P88,33d329f9a390,puzzle,,,discover_at_runtime
Gratze_Castle,BS58,0528bc764b25,puzzle,,,discover_at_runtime
Gratze_Castle,BS58,ac9df47bc565,stairs,,,discover_at_runtime
Gratze_Castle,BS67,c2e11e48f528,monster,,,discover_at_runtime
Gratze_Castle,BU67,d4d67142cc51,monster,,,discover_at_runtime
Gratze_Castle,BW67,ea737477174f,monster,,,discover_at_runtime
Gratze_Castle,BO13,8cbd07f7aff1,monster,,,discover_at_runtime
Gratze_Castle,BD11,cda4aba77091,monster,,,discover_at_runtime
Gratze_Castle,AP7,9ddf483a0058,monster,,,discover_at_runtime
Gratze_Castle,AO22,266e3b48e30a,monster,,,discover_at_runtime
Gratze_Castle,AI22,9311a5f93608,monster,,,discover_at_runtime
Gratze_Castle,AC20,d7bc80efd736,monster,,,discover_at_runtime
Gratze_Castle,AD33,7803aea64757,monster,,,discover_at_runtime
Gratze_Castle,R26,4b0c92b4d91c,monster,,,discover_at_runtime
Gratze_Castle,O26,2126c3db0da6,monster,,,discover_at_runtime
Gratze_Castle,L26,96d58568d8a4,monster,,,discover_at_runtime
Gratze_Castle,H15,885cb8888135,monster,,,discover_at_runtime
Gratze_Castle,Q38,a8d1538a4b46,monster,,,discover_at_runtime
Gratze_Castle,Z41,ea7d11caa24a,monster,,,discover_at_runtime
Gratze_Castle,AB44,fc6c189c776a,monster,,,discover_at_runtime
Gratze_Castle,I81,8c8f4462814b,monster,,,discover_at_runtime
Gratze_Castle,O77,aa60258f43a7,monster,,,discover_at_runtime
Gratze_Castle,Q82,c086f4e62850,monster,,,discover_at_runtime
Gratze_Castle,AG68,c50a182c8e4c,monster,,,discover_at_runtime
Gratze_Castle,AF56,0fbd77ec59bb,monster,,,discover_at_runtime
Gratze_Castle,AK59,a6578c714c2d,monster,,,discover_at_runtime
Gratze_Castle,AE78,af1ee2fe3fa7,monster,,,discover_at_runtime
Gratze_Castle,M89,593db983e23e,monster,,,discover_at_runtime
Gratze_Castle,AA89,9a6f2c663c62,monster,,,discover_at_runtime
Gratze_Castle,AS93,a5ae6da23846,monster,,,discover_at_runtime
Gratze_Castle,AW81,db10b0399dfc,monster,,,discover_at_runtime
Gratze_Castle,AU73,a634ac35237a,monster,,,discover_at_runtime
Gratze_Castle,BE84,3205e677d8ba,monster,,,discover_at_runtime
Kamirno_Tower,BA62,c96c7c0ef346,monster,,,discover_at_runtime
Kamirno_Tower,BE49,7556776abf18,monster,,,discover_at_runtime
Kamirno_Tower,BD32,0e1a5bdffd3a,monster,,,discover_at_runtime
Kamirno_Tower,AN26,73528712fd96,monster,,,discover_at_runtime
Kamirno_Tower,AE7,20035f6f6f8a,monster,,,discover_at_runtime
Kamirno_Tower,Q28,99934506065b,monster,,,discover_at_runtime
Kamirno_Tower,N30,f180dfd70354,monster,,,discover_at_runtime
Kamirno_Tower,H27,b4cc57173d0d,monster,,,discover_at_runtime
Kamirno_Tower,C27,4c3f5d8ba84f,monster,,,discover_at_runtime
Kamirno_Tower,R47,e1c569fce842,monster,,,discover_at_runtime
Kamirno_Tower,AA46,80c6072cae5d,monster,,,discover_at_runtime
Kamirno_Tower,AQ49,98c0a41c644f,monster,,,discover_at_runtime
Kamirno_Tower,AU62,4acdf10ec35d,monster,,,discover_at_runtime
Kamirno_Tower,AL62,d8701852fdbf,monster,,,discover_at_runtime
Kamirno_Tower,AH62,be292252a81d,monster,,,discover_at_runtime
Kamirno_Tower,E61,00febca183a9,monster,,,discover_at_runtime
Karlloon_North_Shrine,AD78,e346f980929c,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,AA68,52b01ba65fc2,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,G38,6232110be2fb,monster,,,discover_at_runtime
Karlloon_North_Shrine,L39,69e7d2d5f196,monster,,,discover_at_runtime
Karlloon_North_Shrine,T45,392d340f28ef,monster,,,discover_at_runtime
Karlloon_North_Shrine,J68,0ae13f82165c,monster,,,discover_at_runtime
Karlloon_North_Shrine,AC82,5a258d8f20cc,monster,,,discover_at_runtime
Karlloon_North_Shrine,AP88,ed63df87c7a8,monster,,,discover_at_runtime
Karlloon_North_Shrine,BE85,40ba10d32604,monster,,,discover_at_runtime
Karlloon_North_Shrine,BG72,2a88329ac8f7,monster,,,discover_at_runtime
Karlloon_North_Shrine,BR75,c84798f81ef2,monster,,,discover_at_runtime
Karlloon_North_Shrine,BB99,60b5de88ab49,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,BR99,325df048418e,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,BW81,f2181e33cc67,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,CC81,52c14792313c,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,CF69,d5aa32617a88,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,CH70,33112b00f1fe,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,CO69,e2a5e6831374,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,CQ71,507f4b42c819,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,CP67,641fbd2050bd,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,CP79,9431687dd233,monster,,,discover_at_runtime
Karlloon_North_Shrine,CV81,53c17353d39c,monster,,,discover_at_runtime
Karlloon_North_Shrine,CV92,aa48076ea485,monster,,,discover_at_runtime
Karlloon_North_Shrine,CT53,87670fb872fa,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,CJ53,6e703e838335,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,CC47,0c25a0c12242,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,CD46,29bb1360441f,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,CC45,4368d8aeb6f5,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,CA43,86d46b67be29,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,CA44,d4eed538e84b,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,BZ44,c767003cd988,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,BZ46,41e9f3f8e86b,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,CA47,fd03f3d8c70a,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,BX47,753756ec070c,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,BV47,9c7cd058f218,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,BW46,98ec49871352,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,BV45,2f40d92c0e47,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,BV43,103594fdd05d,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,BW44,ee94d62652ab,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,BX43,00112b3b33e1,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,BX45,2b0abb9dc631,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,BY45,c3d3ec530396,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,BN52,e7148bbb5176,monster,,,discover_at_runtime
Karlloon_North_Shrine,BM47,d30b1b5676a4,monster,,,discover_at_runtime
Karlloon_North_Shrine,CB35,26943b746594,monster,,,discover_at_runtime
Karlloon_North_Shrine,BJ33,0aad3cf11327,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,BU22,6435bed586c8,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,BV22,b18311dd5055,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,BW22,d2b81667bdfb,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,CL36,94799d6c5e9c,monster,,,discover_at_runtime
Karlloon_North_Shrine,CR36,a3002ef05d64,monster,,,discover_at_runtime
Karlloon_North_Shrine,N36,ee9411ec58cc,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,P36,e238cd85fc5e,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,R36,b7197cb39e7d,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,M66,2777365eae72,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,N66,b71af1a919c6,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,O66,c2d5df536eee,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,P66,5276cf4b6a4a,puzzle,,,discover_at_runtime
Karlloon_North_Shrine,Q66,13132b0a1921,puzzle,,,discover_at_runtime
Lake_Cave,V116,e1e44c591773,puzzle,,,discover_at_runtime
Lake_Cave,V115,b3c36d1ff222,puzzle,,,discover_at_runtime
Lake_Cave,V114,5e30ce8b7d95,puzzle,,,discover_at_runtime
Lake_Cave,S101,534e39b39837,monster,,,discover_at_runtime
Lake_Cave,V97,6feb5544cd2b,monster,,,discover_at_runtime
Lake_Cave,AB82,61d0acec2c09,puzzle,,,discover_at_runtime
